"Source IP"," Source Port"," Destination IP"," Destination Port"," Protocol"," Flow Duration"," Flow Bytes/s"," Flow Packets/s"," Flow IAT Mean"," Flow IAT Std"," Flow IAT Max"," Flow IAT Min","Fwd IAT Mean"," Fwd IAT Std"," Fwd IAT Max"," Fwd IAT Min","Bwd IAT Mean"," Bwd IAT Std"," Bwd IAT Max"," Bwd IAT Min","Active Mean"," Active Std"," Active Max"," Active Min","Idle Mean"," Idle Std"," Idle Max"," Idle Min","label"
"10.0.2.15","48847","195.154.107.23","443","6","9289250","870.5762036763","2.798934252","371570","833432.16818362","2972896","45","774104.16666667","1085087.3202741","2972986","230","770829.66666667","1086841.1400154","2973034","429","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","9351690","870.9655687902","2.8871786811","359680.38461538","1345638.7176182","6895995","43","850153.63636364","2018149.8696238","6896441","1277","665296.92857143","1807462.7427116","6896271","1768","333821","0","333821","333821","6895995","0","6895995","6895995","TOR"
"10.0.2.15","54420","195.154.107.23","443","6","1868963","871.6063399864","3.2103364272","373792.6","718943.47442049","1648574","58","622987.66666667","894986.33731043","1648574","58","219834","0","219834","219834","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","40414","195.154.82.180","443","6","9884850","873.0532076865","2.8326175916","366105.55555556","734879.29787736","2616376","16","760373.07692308","919514.1205108","2616376","191","760344.23076923","919579.19027185","2616549","100","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","51024","37.97.149.8","443","6","8988120","873.9313671825","1.7801275461","599208","2052637.8485419","7999114","10","1123515","2784504.1799963","7999114","23","1497987.3333333","3191016.9118205","7999393","67","553372","0","553372","553372","7999114","0","7999114","7999114","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","9795145","875.1274228202","2.4501934377","425875.86956522","720916.86931783","2893762","32","816262.08333333","838632.71151098","2894174","40","979301.5","819591.15920944","2894216","188864","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","6050762","878.2364931888","2.1484897274","504230.16666667","1441528.9058997","5060919","43","1008460.3333333","1990362.2043373","5060919","183","1210021.4","2155908.4068932","5061256","143692","439838","0","439838","439838","5060919","0","5060919","5060919","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","9824621","878.4053858159","2.8499827118","363874.85185185","652049.56528872","2635537","39","755729","774920.13493488","2635537","127653","755727","775008.67991505","2635737","127668","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","6719295","880.3006863071","2.6788524689","395252.64705882","687935.56966304","2654407","25","746588.33333333","807149.73729399","2654450","43","833738.85714286","873951.6129057","2654445","188880","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","9670802","880.3819993419","2.0680808065","508989.57894737","793949.28799517","2606874","42","967080.2","876763.87573772","2606918","44","1147936","885730.3291212","2606927","189772","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","36629","195.154.107.23","443","6","9196625","882.4976553899","3.044595164","340615.74074074","1280824.2122574","6682459","52","656901.78571429","1750302.897125","6682749","107","766139.91666667","1877761.9715339","6682706","858","2817","0","2817","2817","6682459","0","6682459","6682459","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","9011948","884.4924537958","2.3302398105","450597.4","608069.14527876","2002391","29","901175.6","579609.29421718","2002532","62","1001305.7777778","519894.23371172","2002540","29","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","6133370","885.3207942779","3.0978075675","340742.77777778","1074028.3173974","4595005","39","766648.625","1559534.5788757","4595167","744","681457","1480395.8798867","4595797","393","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","4866340","886.7033540608","2.4659189452","442394.54545455","1365211.3238557","4553884","46","973212","2003517.6375469","4554003","408","973213.8","2003603.12339","4554164","272","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","6081789","888.061062296","2.7952301535","380111.8125","1311228.5072084","5284012","42","868792.14285714","1951007.8720734","5284178","474","760177.125","1832122.7157562","5284974","251","464032","0","464032","464032","5284012","0","5284012","5284012","TOR"
"10.0.2.15","54420","195.154.107.23","443","6","9549897","888.4912580733","2.1989765963","477494.85","1110759.1783174","3552214","36","954963","1448768.7144362","3552469","106","1061071.3333333","1494948.8096885","3552818","148","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","55482","195.154.82.180","443","6","9488006","891.2304650735","2.0025282446","527111.44444444","1139743.085118","4651935","14","1054222.8888889","1464301.3392753","4651935","39","1185973.5","1520921.4156617","4690627","14","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","34328","198.52.200.39","443","6","9994929","891.6521568087","1.6008117716","666328.6","2453948.6361477","9533371","7","1110547.6666667","3159632.9969834","9533371","42","1976457.2","4225773.8823655","9533750","7","112640","0","112640","112640","9533371","0","9533371","9533371","TOR"
"10.0.2.15","58368","82.161.239.177","110","6","1826097","892.0665222056","3.2856962144","365219.4","693541.13818093","1592946","48","608699","860311.01524914","1592946","49","231177","0","231177","231177","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","6053479","892.2142126866","2.8083024654","378342.4375","1304528.4589688","5257063","14","864704","1940910.9290788","5257216","514","756622.375","1822640.3268128","5257898","154","462513","0","462513","462513","5257063","0","5257063","5257063","TOR"
"82.161.239.177","110","10.0.2.15","47257","6","8982978","893.8015878476","2.3377548069","449148.9","1828308.8621423","8211260","16","813154.36363636","2467943.3679557","8249991","487","1122788.375","2865778.7814808","8211318","386","522741","0","522741","522741","8211260","0","8211260","8211260","TOR"
"10.0.2.15","58167","195.154.107.23","443","6","8962825","899.0468964863","2.6777271675","389688.04347826","1043658.2893102","4250473","50","814802.27272727","1420738.9719834","4250619","258","811162.54545454","1430184.1289459","4250626","230","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","36629","195.154.107.23","443","6","9055735","899.4300296994","3.2023905293","323419.10714286","844053.11780367","3985917","34","696595","1152690.5538276","3985917","334","644115.64285714","1132393.57436","4023782","178","0","0","0","0","0","0","0","0","TOR"
"82.161.239.177","110","10.0.2.15","58368","6","3514604","902.2353585212","1.707162457","702920.8","1376212.2057036","3148470","47","1757277","1968513.1539317","3149226","365328","1757278.5","1967441.8871582","3148470","366087","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","58368","82.161.239.177","110","6","2393853","907.3238832961","3.3418927562","341979","729731.74674237","1982126","41","598463.25","927614.19801603","1982126","46","1101670.5","1246178.8282123","1982852","220489","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","58167","195.154.107.23","443","6","5916113","908.0286329893","2.7044784303","394407.53333333","937442.1691309","3622352","53","845159","1267468.0443451","3622578","304","845129.85714286","1267506.7110576","3622549","197","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","7715290","911.177674462","2.5922551194","406067.89473684","1288268.1128386","5672328","171","1102184.2857143","2022304.8247323","5672667","68900","697853.45454545","1662858.2166681","5672573","1276","1401054","0","1401054","1401054","5672328","0","5672328","5672328","TOR"
"10.0.2.15","47257","82.161.239.177","110","6","9995029","911.9533320013","2.7013428375","384424.19230769","915558.76424509","3363521","29","713930.64285714","1168020.7477915","3363586","40","875014.54545454","1279584.4155406","3363564","293","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","34328","198.52.200.39","443","6","1190846","911.9567097677","3.3589565737","396948.66666667","687228.6966777","1190492","54","1190846","0","1190846","1190846","1190492","0","1190492","1190492","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","58167","195.154.107.23","443","6","4161599","913.3508538425","3.3640915427","320123","498553.13771419","1275939","45","693599.83333333","534682.89679825","1276167","363","693563.83333333","534633.93834003","1275939","256","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","6474642","913.5640240804","2.7800764892","380861.29411765","1084456.5743285","4511732","49","809330.25","1514321.3525012","4511732","401","804794.375","1516659.7032588","4511921","311","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","9999903","914.408869766","2.7000261903","384611.65384615","734113.19649182","2298613","42","769223.30769231","898054.94111129","2298759","312","830448","907535.55732664","2298879","2372","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","34328","198.52.200.39","443","6","9979443","916.2836042052","2.8057678169","369609","728250.37495509","3204824","43","767635","904530.62945827","3204824","65206","767628.23076923","904673.38755857","3205129","65197","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","51024","37.97.149.8","443","6","7596251","917.8211725758","2.7645216041","379812.55","989288.98686026","4032929","39","759625.1","1321218.6675187","4032929","109","844006.66666667","1372646.0903164","4033140","87774","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","34328","198.52.200.39","443","6","5188884","919.4655344001","2.1199163442","518888.4","1434944.4893759","4587355","46","1037776.8","1990800.911089","4587401","241","1297083.75","2223462.218181","4624088","1037","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","54420","195.154.107.23","443","6","9222552","920.0273416729","2.1685971519","485397.47368421","912868.79762223","3208889","37","838384.36363636","1083817.907392","3208889","37","859066.57142857","818147.66528296","2002477","1088","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","43731","198.52.200.39","443","6","8165087","920.3821098293","2.6943987247","388813.66666667","874206.34838351","2982806","54","816494.4","1146336.5001603","2982860","793","816467.8","1163159.3387848","3019690","507","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","58167","195.154.107.23","443","6","7009773","921.285182844","2.853159439","368935.42105263","784405.65710814","2629211","40","778821.77777778","1014095.6562652","2629469","417","778837.22222222","1012935.4986177","2629412","568","0","0","0","0","0","0","0","0","TOR"
"82.161.239.177","110","10.0.2.15","47257","6","9947087","922.1795285394","2.9154263957","355253.10714286","787392.74421211","3325795","38","710503.07142857","1018422.0829789","3365405","1566","765157.15384615","1029078.6879218","3325795","1392","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","51024","37.97.149.8","443","6","9777081","923.38398342","2.2501603495","465575.28571429","1154779.6094713","4940334","40","888794.90909091","1501111.10037","4940334","93","1086323.1111111","1604916.958665","4940618","2272","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","9831378","924.1837715934","2.2377331031","468160.85714286","1006305.455784","4120328","40","983137.8","1299202.7014978","4120368","100418","983109.8","1299346.6573271","4120376","100493","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","38931","198.52.200.39","443","6","9888438","924.7163202115","2.6293333689","395537.52","1644959.5733067","8245212","18","824022.91666667","2350529.5307994","8245476","77","813736.66666667","2353156.7564584","8245537","106","839614","0","839614","839614","8245212","0","8245212","8245212","TOR"
"10.0.2.15","43731","198.52.200.39","443","6","2879192","932.9006193404","2.7785573175","411313.14285714","898614.4766911","2419013","47","959730.66666667","1312176.0587339","2455653","3279","947502.66666667","1291257.2492313","2419013","3569","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","54420","195.154.107.23","443","6","7553790","934.4977819082","3.4419807805","302151.6","1040138.859921","5178350","53","581060.76923077","1411232.1138469","5178432","53","683036.54545454","1524688.801177","5178527","1007","2207672","0","2207672","2207672","5178350","0","5178350","5178350","TOR"
"10.0.2.15","33827","82.161.239.177","110","6","9988414","936.0845475568","2.302667871","454018.81818182","1712502.8274098","8091104","37","832367.83333333","2292905.0325645","8091152","46","210802.44444444","182330.76956737","620432","509","46","0","46","46","8091104","0","8091104","8091104","TOR"
"10.0.2.15","51024","37.97.149.8","443","6","6827273","937.4167401831","2.4900132161","426704.5625","1167096.7800001","4721154","49","853409.125","1582008.904226","4721154","91","975292.42857143","1667883.5106272","4721467","188516","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","41071","198.52.200.39","443","6","5107608","945.4523526473","2.5452227344","425634","1078439.3543519","3754409","40","1021496.8","1566698.5990749","3754575","1219","851140.66666667","1457900.2776806","3754713","1269","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","40414","195.154.82.180","443","6","4528732","946.4017742715","2.6497483181","411702.90909091","1105527.2415616","3727979","38","905746.4","1580073.6304186","3727979","128514","905699.8","1582676.920683","3732606","128533","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","58368","82.161.239.177","110","6","2287530","949.4957443181","3.4972218944","326790","674241.83514226","1836056","39","571882.5","849970.01782592","1836056","39","1048730","1114459.6841196","1836772","260688","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","55482","195.154.82.180","443","6","3955421","953.6279450405","3.0338110659","359583.72727273","671365.98041993","2057879","35","791084.2","843615.55492606","2058008","732","783404.4","858585.64629063","2058034","899","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","34328","198.52.200.39","443","6","4511020","956.5464130064","2.8818316035","375918.33333333","1133663.9279626","3963944","57","902175.2","1714914.3997835","3963944","447","751784.33333333","1577635.9756728","3964303","428","0","0","0","0","0","0","0","0","TOR"
"10.0.2.15","48847","195.154.107.23","443","6","9437591","956.6000476181","2.3311033504","449409.09523809","684441.4871749","2000226","12","1048611.7777778","681661.43868782","2000418","1918","857950","742759.63382214","2000403","47","0","0","0","0","0","0","0","0","TOR"
